LOCALIZATION,DAY,MONTH,YEAR,WEEKDAY,SCHOOLDAY,HOLIDAY,HOUR,TEMPERATURE,HUMIDITY,CHECK IN,CHECK OUT
VEGUETA,31,12,2019,1,False,False,23,17,27,2,3
VEGUETA,31,12,2019,1,False,False,22,18,24,1,3
VEGUETA,31,12,2019,1,False,False,21,17,45,10,8
VEGUETA,31,12,2019,1,False,False,20,17,48,11,20
VEGUETA,31,12,2019,1,False,False,19,18,59,14,44
VEGUETA,31,12,2019,1,False,False,18,19,56,34,53
VEGUETA,31,12,2019,1,False,False,17,20,49,1,44
VEGUETA,31,12,2019,1,False,False,16,20,53,7,65
VEGUETA,31,12,2019,1,False,False,15,21,46,42,70
VEGUETA,31,12,2019,1,False,False,14,21,53,85,82
VEGUETA,31,12,2019,1,False,False,13,20,64,125,127
VEGUETA,31,12,2019,1,False,False,12,20,68,125,128
VEGUETA,31,12,2019,1,False,False,11,20,73,146,130
VEGUETA,31,12,2019,1,False,False,10,19,73,167,132
VEGUETA,31,12,2019,1,False,False,9,17,82,146,75
VEGUETA,31,12,2019,1,False,False,8,15,88,81,45
VEGUETA,31,12,2019,1,False,False,7,16,82,36,16
VEGUETA,31,12,2019,1,False,False,6,16,88,21,2
VEGUETA,31,12,2019,1,False,False,5,17,82,8,0
VEGUETA,31,12,2019,1,False,False,4,16,82,6,0
VEGUETA,31,12,2019,1,False,False,3,18,68,0,1
VEGUETA,31,12,2019,1,False,False,2,18,42,0,2
VEGUETA,31,12,2019,1,False,False,1,17,32,1,2
VEGUETA,31,12,2019,1,False,False,0,18,56,1,12
VEGUETA,30,12,2019,0,False,False,23,19,64,1,24
VEGUETA,30,12,2019,0,False,False,22,19,64,4,17
VEGUETA,30,12,2019,0,False,False,21,19,32,16,51
VEGUETA,30,12,2019,0,False,False,20,19,26,35,78
VEGUETA,30,12,2019,0,False,False,19,20,35,71,85
VEGUETA,30,12,2019,0,False,False,18,21,49,86,92
VEGUETA,30,12,2019,0,False,False,17,22,41,85,71
VEGUETA,30,12,2019,0,False,False,16,23,36,74,65
VEGUETA,30,12,2019,0,False,False,15,23,33,46,61
VEGUETA,30,12,2019,0,False,False,14,24,34,61,96
VEGUETA,30,12,2019,0,False,False,13,23,36,100,123
VEGUETA,30,12,2019,0,False,False,12,22,43,103,104
VEGUETA,30,12,2019,0,False,False,11,23,41,103,98
VEGUETA,30,12,2019,0,False,False,10,22,43,120,121
VEGUETA,30,12,2019,0,False,False,9,20,49,171,80
VEGUETA,30,12,2019,0,False,False,8,18,56,100,32
VEGUETA,30,12,2019,0,False,False,7,17,48,37,15
VEGUETA,30,12,2019,0,False,False,6,17,45,13,2
VEGUETA,30,12,2019,0,False,False,5,18,39,7,1
VEGUETA,30,12,2019,0,False,False,4,19,40,5,0
VEGUETA,30,12,2019,0,False,False,3,19,32,1,0
VEGUETA,30,12,2019,0,False,False,2,20,28,0,0
VEGUETA,30,12,2019,0,False,False,1,21,21,0,0
VEGUETA,30,12,2019,0,False,False,0,21,23,0,4
VEGUETA,29,12,2019,6,True,False,23,20,26,2,8
VEGUETA,29,12,2019,6,True,False,22,19,26,1,18
VEGUETA,29,12,2019,6,True,False,21,19,37,8,42
VEGUETA,29,12,2019,6,True,False,20,19,64,34,59
VEGUETA,29,12,2019,6,True,False,19,19,64,45,44
VEGUETA,29,12,2019,6,True,False,18,20,64,56,40
VEGUETA,29,12,2019,6,True,False,17,21,60,34,36
VEGUETA,29,12,2019,6,True,False,16,21,56,38,70
VEGUETA,29,12,2019,6,True,False,15,21,56,22,39
VEGUETA,29,12,2019,6,True,False,14,22,57,39,85
VEGUETA,29,12,2019,6,True,False,13,22,53,80,93
VEGUETA,29,12,2019,6,True,False,12,22,46,98,58
VEGUETA,29,12,2019,6,True,False,11,22,50,109,25
VEGUETA,29,12,2019,6,True,False,10,22,50,60,21
VEGUETA,29,12,2019,6,True,False,9,19,46,21,5
VEGUETA,29,12,2019,6,True,False,8,17,52,2,1
VEGUETA,29,12,2019,6,True,False,7,18,52,2,3
VEGUETA,29,12,2019,6,True,False,6,17,48,2,1
VEGUETA,29,12,2019,6,True,False,5,18,45,1,2
VEGUETA,29,12,2019,6,True,False,4,19,43,0,0
VEGUETA,29,12,2019,6,True,False,3,20,30,0,3
VEGUETA,29,12,2019,6,True,False,2,21,23,0,15
VEGUETA,29,12,2019,6,True,False,1,20,24,0,20
VEGUETA,29,12,2019,6,True,False,0,20,24,2,37
VEGUETA,28,12,2019,5,True,False,23,20,24,11,51
VEGUETA,28,12,2019,5,True,False,22,20,24,25,64
VEGUETA,28,12,2019,5,True,False,21,20,26,38,78
VEGUETA,28,12,2019,5,True,False,20,20,43,66,67
VEGUETA,28,12,2019,5,True,False,19,20,60,101,81
VEGUETA,28,12,2019,5,True,False,18,20,64,94,62
VEGUETA,28,12,2019,5,True,False,17,21,56,66,59
VEGUETA,28,12,2019,5,True,False,16,22,53,83,45
VEGUETA,28,12,2019,5,True,False,15,22,53,30,60
VEGUETA,28,12,2019,5,True,False,14,23,44,47,84
VEGUETA,28,12,2019,5,True,False,13,23,44,91,116
VEGUETA,28,12,2019,5,True,False,12,23,44,108,112
VEGUETA,28,12,2019,5,True,False,11,23,44,134,115
VEGUETA,28,12,2019,5,True,False,10,22,46,161,98
VEGUETA,28,12,2019,5,True,False,9,21,46,102,41
VEGUETA,28,12,2019,5,True,False,8,18,45,40,31
VEGUETA,28,12,2019,5,True,False,7,20,43,35,13
VEGUETA,28,12,2019,5,True,False,6,19,32,16,1
VEGUETA,28,12,2019,5,True,False,5,21,28,6,1
VEGUETA,28,12,2019,5,True,False,4,18,37,6,1
VEGUETA,28,12,2019,5,True,False,3,20,28,0,2
VEGUETA,28,12,2019,5,True,False,2,21,25,0,10
VEGUETA,28,12,2019,5,True,False,1,21,26,1,28
VEGUETA,28,12,2019,5,True,False,0,20,28,4,44
VEGUETA,27,12,2019,4,False,False,23,22,29,10,50
VEGUETA,27,12,2019,4,False,False,22,21,30,15,50
VEGUETA,27,12,2019,4,False,False,21,21,33,61,91
VEGUETA,27,12,2019,4,False,False,20,20,35,66,77
VEGUETA,27,12,2019,4,False,False,19,21,49,98,99
VEGUETA,27,12,2019,4,False,False,18,24,27,79,78
VEGUETA,27,12,2019,4,False,False,17,24,27,83,63
VEGUETA,27,12,2019,4,False,False,16,24,34,98,63
VEGUETA,27,12,2019,4,False,False,15,24,34,60,54
VEGUETA,27,12,2019,4,False,False,14,24,34,66,89
VEGUETA,27,12,2019,4,False,False,13,24,36,78,113
VEGUETA,27,12,2019,4,False,False,12,23,41,111,106
VEGUETA,27,12,2019,4,False,False,11,22,46,84,82
VEGUETA,27,12,2019,4,False,False,10,22,43,116,88
VEGUETA,27,12,2019,4,False,False,9,21,40,125,64
VEGUETA,27,12,2019,4,False,False,8,19,34,79,21
VEGUETA,27,12,2019,4,False,False,7,19,32,36,7
VEGUETA,27,12,2019,4,False,False,6,19,32,15,1
VEGUETA,27,12,2019,4,False,False,5,18,34,6,3
VEGUETA,27,12,2019,4,False,False,4,19,34,5,2
VEGUETA,27,12,2019,4,False,False,3,18,34,0,2
VEGUETA,27,12,2019,4,False,False,2,19,32,0,19
VEGUETA,27,12,2019,4,False,False,1,20,32,2,24
VEGUETA,27,12,2019,4,False,False,0,18,45,6,48
VEGUETA,26,12,2019,3,False,False,23,18,52,12,72
VEGUETA,26,12,2019,3,False,False,22,19,52,34,53
VEGUETA,26,12,2019,3,False,False,21,18,59,67,94
VEGUETA,26,12,2019,3,False,False,20,19,46,74,67
VEGUETA,26,12,2019,3,False,False,19,19,64,92,98
VEGUETA,26,12,2019,3,False,False,18,21,64,81,83
VEGUETA,26,12,2019,3,False,False,17,23,44,74,68
VEGUETA,26,12,2019,3,False,False,16,22,50,112,64
VEGUETA,26,12,2019,3,False,False,15,22,46,63,67
VEGUETA,26,12,2019,3,False,False,14,23,41,53,83
VEGUETA,26,12,2019,3,False,False,13,23,44,95,121
VEGUETA,26,12,2019,3,False,False,12,23,38,100,99
VEGUETA,26,12,2019,3,False,False,11,23,44,105,107
VEGUETA,26,12,2019,3,False,False,10,23,41,159,98
VEGUETA,26,12,2019,3,False,False,9,21,49,130,47
VEGUETA,26,12,2019,3,False,False,8,21,49,59,29
VEGUETA,26,12,2019,3,False,False,7,20,49,21,10
VEGUETA,26,12,2019,3,False,False,6,21,46,18,0
VEGUETA,26,12,2019,3,False,False,5,20,49,6,0
VEGUETA,26,12,2019,3,False,False,4,20,56,3,0
VEGUETA,26,12,2019,3,False,False,3,20,53,0,0
VEGUETA,26,12,2019,3,False,False,2,20,49,0,0
VEGUETA,26,12,2019,3,False,False,1,20,49,0,0
VEGUETA,26,12,2019,3,False,False,0,21,53,0,3
VEGUETA,25,12,2019,2,False,True,23,21,49,0,7
VEGUETA,25,12,2019,2,False,True,22,22,50,2,9
VEGUETA,25,12,2019,2,False,True,21,20,78,3,28
VEGUETA,25,12,2019,2,False,True,20,21,64,22,26
VEGUETA,25,12,2019,2,False,True,19,20,68,28,19
VEGUETA,25,12,2019,2,False,True,18,20,68,24,15
VEGUETA,25,12,2019,2,False,True,17,21,64,19,10
VEGUETA,25,12,2019,2,False,True,16,21,64,13,16
VEGUETA,25,12,2019,2,False,True,15,21,64,14,9
VEGUETA,25,12,2019,2,False,True,14,21,64,14,12
VEGUETA,25,12,2019,2,False,True,13,22,57,9,14
VEGUETA,25,12,2019,2,False,True,12,22,57,13,13
VEGUETA,25,12,2019,2,False,True,11,23,50,18,16
VEGUETA,25,12,2019,2,False,True,10,22,57,13,7
VEGUETA,25,12,2019,2,False,True,9,21,46,12,3
VEGUETA,25,12,2019,2,False,True,8,19,52,2,1
VEGUETA,25,12,2019,2,False,True,7,19,43,0,0
VEGUETA,25,12,2019,2,False,True,6,19,46,0,1
VEGUETA,25,12,2019,2,False,True,5,19,37,0,3
VEGUETA,25,12,2019,2,False,True,4,19,34,0,2
VEGUETA,25,12,2019,2,False,True,3,20,32,0,4
VEGUETA,25,12,2019,2,False,True,2,19,46,3,13
VEGUETA,25,12,2019,2,False,True,1,19,40,14,9
VEGUETA,25,12,2019,2,False,True,0,19,49,9,3
VEGUETA,24,12,2019,1,False,False,23,18,52,4,2
VEGUETA,24,12,2019,1,False,False,22,18,56,5,2
VEGUETA,24,12,2019,1,False,False,21,18,49,3,2
VEGUETA,24,12,2019,1,False,False,20,19,52,2,4
VEGUETA,24,12,2019,1,False,False,19,20,49,4,15
VEGUETA,24,12,2019,1,False,False,18,22,50,16,41
VEGUETA,24,12,2019,1,False,False,17,22,53,15,31
VEGUETA,24,12,2019,1,False,False,16,24,44,24,58
VEGUETA,24,12,2019,1,False,False,15,24,38,29,76
VEGUETA,24,12,2019,1,False,False,14,27,23,56,80
VEGUETA,24,12,2019,1,False,False,13,24,47,80,114
VEGUETA,24,12,2019,1,False,False,12,23,57,108,115
VEGUETA,24,12,2019,1,False,False,11,22,64,120,120
VEGUETA,24,12,2019,1,False,False,10,21,69,177,108
VEGUETA,24,12,2019,1,False,False,9,20,60,133,94
VEGUETA,24,12,2019,1,False,False,8,17,63,92,46
VEGUETA,24,12,2019,1,False,False,7,16,63,46,22
VEGUETA,24,12,2019,1,False,False,6,21,53,16,0
VEGUETA,24,12,2019,1,False,False,5,20,49,9,0
VEGUETA,24,12,2019,1,False,False,4,20,40,5,2
VEGUETA,24,12,2019,1,False,False,3,20,46,2,0
VEGUETA,24,12,2019,1,False,False,2,19,32,0,1
VEGUETA,24,12,2019,1,False,False,1,18,37,1,12
VEGUETA,24,12,2019,1,False,False,0,17,68,0,42
VEGUETA,23,12,2019,0,False,False,23,16,72,1,106
VEGUETA,23,12,2019,0,False,False,22,18,88,11,48
VEGUETA,23,12,2019,0,False,False,21,18,88,46,50
VEGUETA,23,12,2019,0,False,False,20,19,83,69,70
VEGUETA,23,12,2019,0,False,False,19,19,88,116,88
VEGUETA,23,12,2019,0,False,False,18,20,83,102,86
VEGUETA,23,12,2019,0,False,False,17,20,83,99,77
VEGUETA,23,12,2019,0,False,False,16,21,78,81,57
VEGUETA,23,12,2019,0,False,False,15,21,78,48,64
VEGUETA,23,12,2019,0,False,False,14,21,78,58,87
VEGUETA,23,12,2019,0,False,False,13,21,78,85,132
VEGUETA,23,12,2019,0,False,False,12,21,78,119,120
VEGUETA,23,12,2019,0,False,False,11,20,78,117,116
VEGUETA,23,12,2019,0,False,False,10,20,78,128,129
VEGUETA,23,12,2019,0,False,False,9,18,88,195,110
VEGUETA,23,12,2019,0,False,False,8,17,88,114,55
VEGUETA,23,12,2019,0,False,False,7,17,88,47,12
VEGUETA,23,12,2019,0,False,False,6,17,88,14,1
VEGUETA,23,12,2019,0,False,False,5,17,88,6,0
VEGUETA,23,12,2019,0,False,False,4,18,83,4,0
VEGUETA,23,12,2019,0,False,False,3,18,88,2,0
VEGUETA,23,12,2019,0,False,False,2,19,88,0,0
VEGUETA,23,12,2019,0,False,False,1,20,83,0,3
VEGUETA,23,12,2019,0,False,False,0,20,78,0,6
VEGUETA,22,12,2019,6,True,False,23,21,69,1,7
VEGUETA,22,12,2019,6,True,False,22,20,78,1,19
VEGUETA,22,12,2019,6,True,False,21,20,78,10,19
VEGUETA,22,12,2019,6,True,False,20,20,78,16,55
VEGUETA,22,12,2019,6,True,False,19,20,78,34,38
VEGUETA,22,12,2019,6,True,False,18,21,73,58,40
VEGUETA,22,12,2019,6,True,False,17,21,69,52,44
VEGUETA,22,12,2019,6,True,False,16,22,64,22,29
VEGUETA,22,12,2019,6,True,False,15,22,64,18,45
VEGUETA,22,12,2019,6,True,False,14,22,64,40,44
VEGUETA,22,12,2019,6,True,False,13,23,57,57,71
VEGUETA,22,12,2019,6,True,False,12,22,60,64,58
VEGUETA,22,12,2019,6,True,False,11,21,69,84,41
VEGUETA,22,12,2019,6,True,False,10,21,64,63,27
VEGUETA,22,12,2019,6,True,False,9,20,68,27,8
VEGUETA,22,12,2019,6,True,False,8,19,64,7,6
VEGUETA,22,12,2019,6,True,False,7,20,60,6,1
VEGUETA,22,12,2019,6,True,False,6,19,68,1,0
VEGUETA,22,12,2019,6,True,False,5,20,68,0,0
VEGUETA,22,12,2019,6,True,False,4,20,78,0,1
VEGUETA,22,12,2019,6,True,False,3,20,78,0,4
VEGUETA,22,12,2019,6,True,False,2,20,83,1,22
VEGUETA,22,12,2019,6,True,False,1,20,83,0,40
VEGUETA,22,12,2019,6,True,False,0,20,78,7,49
VEGUETA,21,12,2019,5,True,False,23,20,73,10,54
VEGUETA,21,12,2019,5,True,False,22,20,73,19,50
VEGUETA,21,12,2019,5,True,False,21,20,68,63,68
VEGUETA,21,12,2019,5,True,False,20,20,68,100,72
VEGUETA,21,12,2019,5,True,False,19,20,73,100,61
VEGUETA,21,12,2019,5,True,False,18,20,73,73,60
VEGUETA,21,12,2019,5,True,False,17,21,73,53,43
VEGUETA,21,12,2019,5,True,False,16,22,69,47,53
VEGUETA,21,12,2019,5,True,False,15,22,69,29,63
VEGUETA,21,12,2019,5,True,False,14,23,65,53,62
VEGUETA,21,12,2019,5,True,False,13,23,61,72,115
VEGUETA,21,12,2019,5,True,False,12,22,64,111,112
VEGUETA,21,12,2019,5,True,False,11,22,69,116,116
VEGUETA,21,12,2019,5,True,False,10,21,69,157,85
VEGUETA,21,12,2019,5,True,False,9,18,73,119,75
VEGUETA,21,12,2019,5,True,False,8,17,72,64,39
VEGUETA,21,12,2019,5,True,False,7,16,82,35,18
VEGUETA,21,12,2019,5,True,False,6,16,82,22,1
VEGUETA,21,12,2019,5,True,False,5,16,82,5,0
VEGUETA,21,12,2019,5,True,False,4,16,82,6,5
VEGUETA,21,12,2019,5,True,False,3,17,82,1,6
VEGUETA,21,12,2019,5,True,False,2,16,82,0,18
VEGUETA,21,12,2019,5,True,False,1,16,82,0,37
VEGUETA,21,12,2019,5,True,False,0,17,82,3,41
VEGUETA,20,12,2019,4,True,False,23,17,82,6,44
VEGUETA,20,12,2019,4,True,False,22,18,83,15,43
VEGUETA,20,12,2019,4,True,False,21,18,83,65,47
VEGUETA,20,12,2019,4,True,False,20,19,83,85,60
VEGUETA,20,12,2019,4,True,False,19,20,78,70,75
VEGUETA,20,12,2019,4,True,False,18,20,78,73,101
VEGUETA,20,12,2019,4,True,False,17,20,78,75,80
VEGUETA,20,12,2019,4,True,False,16,20,78,65,76
VEGUETA,20,12,2019,4,True,False,15,20,78,57,55
VEGUETA,20,12,2019,4,True,False,14,20,78,101,95
VEGUETA,20,12,2019,4,True,False,13,21,73,99,128
VEGUETA,20,12,2019,4,True,False,12,21,73,134,134
VEGUETA,20,12,2019,4,True,False,11,20,78,135,134
VEGUETA,20,12,2019,4,True,False,10,20,78,149,121
VEGUETA,20,12,2019,4,True,False,9,18,83,135,70
VEGUETA,20,12,2019,4,True,False,8,18,77,99,37
VEGUETA,20,12,2019,4,True,False,7,17,77,35,19
VEGUETA,20,12,2019,4,True,False,6,16,82,20,2
VEGUETA,20,12,2019,4,True,False,5,16,72,7,3
VEGUETA,20,12,2019,4,True,False,4,16,77,4,1
VEGUETA,20,12,2019,4,True,False,3,16,77,0,4
VEGUETA,20,12,2019,4,True,False,2,16,77,0,13
VEGUETA,20,12,2019,4,True,False,1,17,77,1,11
VEGUETA,20,12,2019,4,True,False,0,17,77,4,45
VEGUETA,19,12,2019,3,True,False,23,17,82,11,58
VEGUETA,19,12,2019,3,True,False,22,18,83,19,38
VEGUETA,19,12,2019,3,True,False,21,18,83,50,64
VEGUETA,19,12,2019,3,True,False,20,20,78,70,88
VEGUETA,19,12,2019,3,True,False,19,20,73,82,103
VEGUETA,19,12,2019,3,True,False,18,20,73,108,116
VEGUETA,19,12,2019,3,True,False,17,21,69,112,74
VEGUETA,19,12,2019,3,True,False,16,21,69,115,67
VEGUETA,19,12,2019,3,True,False,15,21,73,39,56
VEGUETA,19,12,2019,3,True,False,14,21,69,53,73
VEGUETA,19,12,2019,3,True,False,13,21,73,83,129
VEGUETA,19,12,2019,3,True,False,12,21,73,100,110
VEGUETA,19,12,2019,3,True,False,11,20,68,117,118
VEGUETA,19,12,2019,3,True,False,10,19,68,139,94
VEGUETA,19,12,2019,3,True,False,9,17,77,128,60
VEGUETA,19,12,2019,3,True,False,8,15,82,86,37
VEGUETA,19,12,2019,3,True,False,7,16,77,36,13
VEGUETA,19,12,2019,3,True,False,6,16,82,15,1
VEGUETA,19,12,2019,3,True,False,5,15,82,7,0
VEGUETA,19,12,2019,3,True,False,4,16,77,4,0
VEGUETA,19,12,2019,3,True,False,3,16,82,0,0
VEGUETA,19,12,2019,3,True,False,2,17,77,0,0
VEGUETA,19,12,2019,3,True,False,1,17,77,0,0
VEGUETA,19,12,2019,3,True,False,0,17,82,0,7
VEGUETA,18,12,2019,2,True,False,23,17,77,0,10
VEGUETA,18,12,2019,2,True,False,22,18,77,2,13
VEGUETA,18,12,2019,2,True,False,21,19,78,4,33
VEGUETA,18,12,2019,2,True,False,20,20,68,12,57
VEGUETA,18,12,2019,2,True,False,19,20,73,39,75
VEGUETA,18,12,2019,2,True,False,18,19,78,73,88
VEGUETA,18,12,2019,2,True,False,17,19,78,90,52
VEGUETA,18,12,2019,2,True,False,16,20,73,57,48
VEGUETA,18,12,2019,2,True,False,15,20,73,51,50
VEGUETA,18,12,2019,2,True,False,14,20,68,45,80
VEGUETA,18,12,2019,2,True,False,13,21,64,70,131
VEGUETA,18,12,2019,2,True,False,12,21,64,97,97
VEGUETA,18,12,2019,2,True,False,11,20,64,99,98
VEGUETA,18,12,2019,2,True,False,10,20,64,125,90
VEGUETA,18,12,2019,2,True,False,9,18,64,141,58
VEGUETA,18,12,2019,2,True,False,8,15,77,70,24
VEGUETA,18,12,2019,2,True,False,7,15,77,30,11
VEGUETA,18,12,2019,2,True,False,6,16,72,13,0
VEGUETA,18,12,2019,2,True,False,5,16,72,7,0
VEGUETA,18,12,2019,2,True,False,4,16,72,3,0
VEGUETA,18,12,2019,2,True,False,3,16,72,0,0
VEGUETA,18,12,2019,2,True,False,2,16,72,0,0
VEGUETA,18,12,2019,2,True,False,1,16,72,0,5
VEGUETA,18,12,2019,2,True,False,0,17,72,0,4
VEGUETA,17,12,2019,1,True,False,23,17,72,0,20
VEGUETA,17,12,2019,1,True,False,22,17,72,1,22
VEGUETA,17,12,2019,1,True,False,21,17,68,14,32
VEGUETA,17,12,2019,1,True,False,20,18,68,23,64
VEGUETA,17,12,2019,1,True,False,19,19,68,38,85
VEGUETA,17,12,2019,1,True,False,18,20,60,87,73
VEGUETA,17,12,2019,1,True,False,17,21,56,97,71
VEGUETA,17,12,2019,1,True,False,16,22,57,71,51
VEGUETA,17,12,2019,1,True,False,15,22,50,54,49
VEGUETA,17,12,2019,1,True,False,14,23,44,41,78
VEGUETA,17,12,2019,1,True,False,13,23,41,63,101
VEGUETA,17,12,2019,1,True,False,12,22,50,84,121
VEGUETA,17,12,2019,1,True,False,11,21,53,126,129
VEGUETA,17,12,2019,1,True,False,10,20,56,131,106
VEGUETA,17,12,2019,1,True,False,9,18,64,146,51
VEGUETA,17,12,2019,1,True,False,8,16,72,84,34
VEGUETA,17,12,2019,1,True,False,7,16,72,19,2
VEGUETA,17,12,2019,1,True,False,6,16,68,15,1
VEGUETA,17,12,2019,1,True,False,5,17,68,7,0
VEGUETA,17,12,2019,1,True,False,4,16,72,3,0
VEGUETA,17,12,2019,1,True,False,3,16,77,0,0
VEGUETA,17,12,2019,1,True,False,2,16,82,1,1
VEGUETA,17,12,2019,1,True,False,1,15,82,0,0
VEGUETA,17,12,2019,1,True,False,0,16,72,0,1
VEGUETA,16,12,2019,0,True,False,23,17,63,0,6
VEGUETA,16,12,2019,0,True,False,22,17,63,0,11
VEGUETA,16,12,2019,0,True,False,21,17,72,3,25
VEGUETA,16,12,2019,0,True,False,20,18,59,9,58
VEGUETA,16,12,2019,0,True,False,19,17,77,34,63
VEGUETA,16,12,2019,0,True,False,18,18,64,55,78
VEGUETA,16,12,2019,0,True,False,17,21,43,98,68
VEGUETA,16,12,2019,0,True,False,16,20,60,69,48
VEGUETA,16,12,2019,0,True,False,15,22,38,43,54
VEGUETA,16,12,2019,0,True,False,14,22,35,45,85
VEGUETA,16,12,2019,0,True,False,13,22,53,68,94
VEGUETA,16,12,2019,0,True,False,12,22,46,99,130
VEGUETA,16,12,2019,0,True,False,11,21,53,120,128
VEGUETA,16,12,2019,0,True,False,10,21,49,161,118
VEGUETA,16,12,2019,0,True,False,9,18,64,142,65
VEGUETA,16,12,2019,0,True,False,8,16,63,77,35
VEGUETA,16,12,2019,0,True,False,7,16,63,33,8
VEGUETA,16,12,2019,0,True,False,6,16,72,15,2
VEGUETA,16,12,2019,0,True,False,5,15,77,8,0
VEGUETA,16,12,2019,0,True,False,4,15,77,1,0
VEGUETA,16,12,2019,0,True,False,3,16,72,0,0
VEGUETA,16,12,2019,0,True,False,2,16,72,1,1
VEGUETA,16,12,2019,0,True,False,1,16,72,0,3
VEGUETA,16,12,2019,0,True,False,0,16,77,0,2
VEGUETA,15,12,2019,6,True,False,23,17,77,0,6
VEGUETA,15,12,2019,6,True,False,22,18,73,4,19
VEGUETA,15,12,2019,6,True,False,21,18,73,0,61
VEGUETA,15,12,2019,6,True,False,20,18,73,11,38
VEGUETA,15,12,2019,6,True,False,19,18,73,32,36
VEGUETA,15,12,2019,6,True,False,18,19,68,85,30
VEGUETA,15,12,2019,6,True,False,17,19,68,37,34
VEGUETA,15,12,2019,6,True,False,16,20,64,25,39
VEGUETA,15,12,2019,6,True,False,15,20,64,29,32
VEGUETA,15,12,2019,6,True,False,14,20,64,34,56
VEGUETA,15,12,2019,6,True,False,13,20,68,46,67
VEGUETA,15,12,2019,6,True,False,12,19,73,63,52
VEGUETA,15,12,2019,6,True,False,11,19,73,83,22
VEGUETA,15,12,2019,6,True,False,10,19,73,56,26
VEGUETA,15,12,2019,6,True,False,9,18,73,18,9
VEGUETA,15,12,2019,6,True,False,8,16,82,9,3
VEGUETA,15,12,2019,6,True,False,7,16,77,2,0
VEGUETA,15,12,2019,6,True,False,6,16,82,0,0
VEGUETA,15,12,2019,6,True,False,5,17,77,1,0
VEGUETA,15,12,2019,6,True,False,4,18,77,0,3
VEGUETA,15,12,2019,6,True,False,3,18,73,0,2
VEGUETA,15,12,2019,6,True,False,2,19,73,0,18
VEGUETA,15,12,2019,6,True,False,1,19,78,2,35
VEGUETA,15,12,2019,6,True,False,0,19,78,2,54
VEGUETA,14,12,2019,5,True,False,23,19,78,3,56
VEGUETA,14,12,2019,5,True,False,22,19,78,22,63
VEGUETA,14,12,2019,5,True,False,21,20,73,41,45
VEGUETA,14,12,2019,5,True,False,20,20,73,90,70
VEGUETA,14,12,2019,5,True,False,19,20,73,116,80
VEGUETA,14,12,2019,5,True,False,18,20,73,93,47
VEGUETA,14,12,2019,5,True,False,17,20,73,52,44
VEGUETA,14,12,2019,5,True,False,16,20,73,35,47
VEGUETA,14,12,2019,5,True,False,15,21,73,24,49
VEGUETA,14,12,2019,5,True,False,14,22,64,62,73
VEGUETA,14,12,2019,5,True,False,13,21,64,67,123
VEGUETA,14,12,2019,5,True,False,12,22,64,110,111
VEGUETA,14,12,2019,5,True,False,11,21,69,141,113
VEGUETA,14,12,2019,5,True,False,10,20,68,140,80
VEGUETA,14,12,2019,5,True,False,9,19,64,87,56
VEGUETA,14,12,2019,5,True,False,8,18,68,64,34
VEGUETA,14,12,2019,5,True,False,7,18,77,31,14
VEGUETA,14,12,2019,5,True,False,6,18,77,15,1
VEGUETA,14,12,2019,5,True,False,5,19,73,9,0
VEGUETA,14,12,2019,5,True,False,4,19,68,3,3
VEGUETA,14,12,2019,5,True,False,3,18,73,0,5
VEGUETA,14,12,2019,5,True,False,2,18,68,0,14
VEGUETA,14,12,2019,5,True,False,1,18,68,0,44
VEGUETA,14,12,2019,5,True,False,0,19,60,7,57
VEGUETA,13,12,2019,4,True,False,23,19,64,9,48
VEGUETA,13,12,2019,4,True,False,22,18,64,26,46
VEGUETA,13,12,2019,4,True,False,21,19,64,59,64
VEGUETA,13,12,2019,4,True,False,20,19,64,83,83
VEGUETA,13,12,2019,4,True,False,19,19,68,88,91
VEGUETA,13,12,2019,4,True,False,18,19,64,78,90
VEGUETA,13,12,2019,4,True,False,17,20,56,53,54
VEGUETA,13,12,2019,4,True,False,16,20,60,72,65
VEGUETA,13,12,2019,4,True,False,15,21,56,72,45
VEGUETA,13,12,2019,4,True,False,14,21,53,81,81
VEGUETA,13,12,2019,4,True,False,13,22,53,43,100
VEGUETA,13,12,2019,4,True,False,12,20,56,108,113
VEGUETA,13,12,2019,4,True,False,11,19,56,108,112
VEGUETA,13,12,2019,4,True,False,10,19,56,144,119
VEGUETA,13,12,2019,4,True,False,9,18,59,129,49
VEGUETA,13,12,2019,4,True,False,8,18,59,68,15
VEGUETA,13,12,2019,4,True,False,7,18,59,27,10
VEGUETA,13,12,2019,4,True,False,6,18,59,17,2
VEGUETA,13,12,2019,4,True,False,5,18,59,8,0
VEGUETA,13,12,2019,4,True,False,4,18,64,2,1
VEGUETA,13,12,2019,4,True,False,3,18,59,0,3
VEGUETA,13,12,2019,4,True,False,2,18,59,0,3
VEGUETA,13,12,2019,4,True,False,1,18,68,3,5
VEGUETA,13,12,2019,4,True,False,0,18,59,4,24
VEGUETA,12,12,2019,3,True,False,23,19,56,4,39
VEGUETA,12,12,2019,3,True,False,22,19,60,7,45
VEGUETA,12,12,2019,3,True,False,21,19,64,26,75
VEGUETA,12,12,2019,3,True,False,20,19,64,48,58
VEGUETA,12,12,2019,3,True,False,19,19,68,85,80
VEGUETA,12,12,2019,3,True,False,18,19,68,79,73
VEGUETA,12,12,2019,3,True,False,17,20,73,88,64
